enrollment_id,student_id,course_code,enrollment_date,status,attendance_percentage
4486,UJ2024737,ARC2611,2024-08-15,ENROLLED,80.34
4487,UJ2024737,ENG1511,2024-06-07,ENROLLED,84.86
4488,UJ2024738,ENG1511,2024-10-03,COMPLETED,95.23
4489,UJ2024738,ENG2611,2024-01-13,ENROLLED,86.28
4490,UJ2024738,ART2611,2024-03-18,ENROLLED,99.22
4491,UJ2024738,COS1511,2024-04-17,ENROLLED,55.49
4492,UJ2024738,EKN114,2024-06-04,ENROLLED,82.76
4493,UJ2024738,FAC1502,2024-12-06,ENROLLED,83.18
4494,UJ2024738,ART1511,2024-03-09,ENROLLED,81.6
4495,UJ2024739,LAW1511,2024-11-01,ENROLLED,64.46
4496,UJ2024739,MNB2601,2024-04-14,COMPLETED,86.38
4497,UJ2024739,NUR1511,2024-02-09,ENROLLED,89.88
4498,UJ2024739,LAW2611,2024-05-10,COMPLETED,96.89
4499,UJ2024740,PLS1501,2024-03-05,ENROLLED,95.75
4500,UJ2024740,COS2611,2024-01-12,COMPLETED,93.83
4501,UJ2024740,FAC1502,2024-10-12,ENROLLED,93.73
4502,UJ2024740,INF1511,2024-11-25,ENROLLED,97.72
4503,UJ2024740,ENG1511,2024-03-18,COMPLETED,86.77
4504,UJ2024740,ENG2611,2024-04-20,ENROLLED,86.05
4505,UJ2024740,ARC2611,2024-11-22,COMPLETED,93.64
4506,UJ2024740,INF2611,2024-10-07,ENROLLED,97.26
4507,UJ2024741,BIO1511,2024-11-08,ENROLLED,98.46
4508,UJ2024741,ARC2611,2024-07-22,COMPLETED,99.3
4509,UJ2024741,INF1511,2024-05-08,ENROLLED,92.83
4510,UJ2024741,ART2611,2024-05-28,COMPLETED,98.05
4511,UJ2024741,CHE2611,2024-06-10,COMPLETED,86.75
4512,UJ2024741,NUR1511,2024-11-24,ENROLLED,98.23
4513,UJ2024741,COS2611,2024-11-13,ENROLLED,88.16
4514,UJ2024741,COS1511,2024-01-23,ENROLLED,89.45
4515,UJ2024742,INF1511,2024-12-05,COMPLETED,93.48
4516,UJ2024742,LAW1511,2024-04-27,ENROLLED,86.72
4517,UJ2024742,PHY1513,2024-02-24,COMPLETED,87.41
4518,UJ2024742,BIO2611,2024-02-28,COMPLETED,96.89
4519,UJ2024742,APM1513,2024-08-19,ENROLLED,85.79
4520,UJ2024742,COS1511,2024-01-11,ENROLLED,96.87
4521,UJ2024742,ARC1511,2024-07-02,COMPLETED,98.0
4522,UJ2024742,MAT1581,2024-10-23,ENROLLED,81.61
4523,UJ2024743,PHY1513,2024-06-28,ENROLLED,90.53
4524,UJ2024743,FAC2601,2024-06-21,ENROLLED,81.14
4525,UJ2024743,PHY2611,2024-11-27,COMPLETED,99.48
4526,UJ2024743,CHE1511,2024-06-16,ENROLLED,99.67
4527,UJ2024743,NUR1511,2024-02-23,ENROLLED,96.01
4528,UJ2024743,SOC1501,2024-06-24,ENROLLED,98.29
4529,UJ2024743,MNB2601,2024-03-17,ENROLLED,50.25
4530,UJ2024744,ART2611,2024-03-25,ENROLLED,85.63
4531,UJ2024744,EKN224,2024-04-24,ENROLLED,83.67
4532,UJ2024744,INF1511,2024-05-01,ENROLLED,83.41
4533,UJ2024744,BIO1511,2024-05-06,COMPLETED,85.21
4534,UJ2024744,SOC2601,2024-01-02,COMPLETED,99.07
4535,UJ2024744,ENG1511,2024-03-03,ENROLLED,97.39
4536,UJ2024745,COS2611,2024-11-19,COMPLETED,83.07
4537,UJ2024745,MAT1581,2024-01-04,ENROLLED,89.95
4538,UJ2024745,LAW2611,2024-10-25,ENROLLED,91.39
4539,UJ2024745,ART2611,2024-07-02,COMPLETED,97.64
4540,UJ2024745,CHE2611,2024-11-08,ENROLLED,98.69
4541,UJ2024745,ENG2611,2024-05-23,ENROLLED,91.99
4542,UJ2024746,FAC1502,2024-08-22,ENROLLED,88.27
4543,UJ2024746,PLS2601,2024-11-25,ENROLLED,95.1
4544,UJ2024746,MAT2681,2024-02-09,COMPLETED,86.42
4545,UJ2024746,INF2611,2024-08-24,ENROLLED,98.53
4546,UJ2024746,MNB1501,2024-08-03,ENROLLED,91.43
4547,UJ2024746,APM1513,2024-06-17,COMPLETED,95.46
4548,UJ2024747,COS1511,2024-03-23,ENROLLED,81.68
4549,UJ2024747,ENG2611,2024-12-20,COMPLETED,85.93
4550,UJ2024747,FAC2601,2024-12-06,COMPLETED,85.5
4551,UJ2024747,FAC1502,2024-09-06,ENROLLED,80.35
4552,UJ2024747,SOC1501,2024-05-19,ENROLLED,88.31
4553,UJ2024748,APM1513,2024-01-14,ENROLLED,94.63
4554,UJ2024748,PHY2611,2024-04-05,ENROLLED,85.82
4555,UJ2024748,NUR1511,2024-02-03,COMPLETED,69.28
4556,UJ2024748,MNB1501,2024-09-22,ENROLLED,91.19
4557,UJ2024748,PHY1513,2024-02-21,COMPLETED,96.28
4558,UJ2024748,EKN114,2024-02-20,ENROLLED,81.15
4559,UJ2024748,INF2611,2024-03-15,ENROLLED,89.15
4560,UJ2024749,EKN224,2024-09-27,COMPLETED,89.19
4561,UJ2024749,NUR2611,2024-05-06,ENROLLED,96.62
4562,UJ2024749,ENG1511,2024-02-21,ENROLLED,89.76
4563,UJ2024749,FAC2601,2024-12-03,COMPLETED,81.62
4564,UJ2024749,PHY2611,2024-10-04,ENROLLED,94.49
4565,UJ2024750,MAT2681,2024-07-17,ENROLLED,86.98
4566,UJ2024750,MNB2601,2024-03-25,COMPLETED,82.16
4567,UJ2024750,ARC1511,2024-04-25,ENROLLED,53.6
4568,UJ2024750,COS1511,2024-08-15,COMPLETED,99.64
4569,UJ2024750,BIO2611,2024-06-06,ENROLLED,87.76
4570,UJ2024750,NUR1511,2024-04-17,ENROLLED,84.65
4571,UJ2024750,APM2611,2024-06-05,COMPLETED,82.3
4572,UJ2024750,ART2611,2024-12-12,COMPLETED,99.74
4573,UJ2024751,CHE1511,2024-08-25,COMPLETED,96.9
4574,UJ2024751,FAC2601,2024-03-01,ENROLLED,94.3
4575,UJ2024751,ENG1511,2024-02-24,ENROLLED,95.28
4576,UJ2024751,BIO2611,2024-05-13,ENROLLED,80.38
4577,UJ2024751,EKN114,2024-09-21,COMPLETED,96.14
4578,UJ2024752,LAW1511,2024-03-13,ENROLLED,86.38
4579,UJ2024752,ART2611,2024-11-28,ENROLLED,84.06
4580,UJ2024752,MAT1581,2024-10-27,ENROLLED,85.52
4581,UJ2024752,FAC1502,2024-02-25,ENROLLED,81.91
4582,UJ2024753,ENG2611,2024-08-03,COMPLETED,63.66
4583,UJ2024753,BIO1511,2024-09-09,ENROLLED,96.6
4584,UJ2024753,EKN114,2024-05-15,ENROLLED,84.18
4585,UJ2024753,EKN224,2024-06-25,ENROLLED,96.0
4586,UJ2024754,CHE2611,2024-08-28,ENROLLED,93.94
4587,UJ2024754,INF2611,2024-01-24,COMPLETED,85.31
4588,UJ2024754,ARC1511,2024-12-08,COMPLETED,91.85
4589,UJ2024754,FAC2601,2024-09-16,ENROLLED,87.07
4590,UJ2024754,COS2611,2024-07-14,ENROLLED,93.04
4591,UJ2024755,MAT2681,2024-02-21,ENROLLED,93.27
4592,UJ2024755,BIO2611,2024-04-14,ENROLLED,81.86
4593,UJ2024755,INF2611,2024-04-08,ENROLLED,65.03
4594,UJ2024755,FAC1502,2024-11-16,COMPLETED,94.0
4595,UJ2024756,APM1513,2024-10-18,ENROLLED,86.72
4596,UJ2024756,FAC2601,2024-02-05,COMPLETED,81.88
4597,UJ2024756,ART2611,2024-10-13,ENROLLED,92.8
4598,UJ2024756,ARC1511,2024-12-09,ENROLLED,99.07
4599,UJ2024757,CHE1511,2024-03-06,COMPLETED,85.47
4600,UJ2024757,COS2611,2024-09-12,COMPLETED,95.52
4601,UJ2024757,ENG1511,2024-01-20,ENROLLED,83.48
4602,UJ2024757,SOC2601,2024-03-04,ENROLLED,96.46
4603,UJ2024757,COS1511,2024-06-09,ENROLLED,85.0
4604,UJ2024757,LAW2611,2024-03-21,COMPLETED,98.89
4605,UJ2024757,BIO1511,2024-03-16,ENROLLED,89.45
4606,UJ2024758,LAW1511,2024-03-12,ENROLLED,82.87
4607,UJ2024758,PLS1501,2024-05-19,ENROLLED,98.3
4608,UJ2024758,MAT2681,2024-03-18,ENROLLED,89.95
4609,UJ2024758,SOC1501,2024-12-18,ENROLLED,80.24
4610,UJ2024758,ARC2611,2024-09-15,COMPLETED,54.46
4611,UJ2024758,BIO2611,2024-10-20,ENROLLED,83.46
4612,UJ2024759,EKN224,2024-11-09,COMPLETED,95.93
4613,UJ2024759,CHE1511,2024-07-03,ENROLLED,84.78
4614,UJ2024759,ARC1511,2024-07-03,ENROLLED,98.33
4615,UJ2024759,APM1513,2024-01-08,ENROLLED,89.83
4616,UJ2024760,INF2611,2024-06-13,COMPLETED,93.59
4617,UJ2024760,COS2611,2024-05-12,ENROLLED,96.25
4618,UJ2024760,NUR1511,2024-06-17,COMPLETED,80.64
4619,UJ2024760,EKN224,2024-11-16,ENROLLED,99.95
4620,UJ2024760,PLS1501,2024-06-27,ENROLLED,99.52
4621,UJ2024761,LAW2611,2024-11-01,COMPLETED,88.96
4622,UJ2024761,ART2611,2024-09-17,ENROLLED,94.95
4623,UJ2024761,MNB2601,2024-07-04,COMPLETED,89.77
4624,UJ2024761,PLS1501,2024-09-25,ENROLLED,89.14
4625,UJ2024761,PLS2601,2024-11-05,ENROLLED,84.44
4626,UJ2024761,FAC2601,2024-02-11,ENROLLED,94.37
4627,UJ2024761,LAW1511,2024-05-28,ENROLLED,92.87
4628,UJ2024762,FAC2601,2024-11-05,ENROLLED,53.58
4629,UJ2024762,MAT1581,2024-01-10,COMPLETED,84.42
4630,UJ2024762,COS1511,2024-06-10,ENROLLED,95.37
4631,UJ2024762,CHE2611,2024-02-05,ENROLLED,96.19
4632,UJ2024762,PLS2601,2024-11-07,ENROLLED,93.59
4633,UJ2024762,ENG2611,2024-02-18,ENROLLED,92.14
4634,UJ2024762,PHY2611,2024-01-17,ENROLLED,97.35
4635,UJ2024762,NUR1511,2024-04-14,COMPLETED,95.86
4636,UJ2024763,PLS2601,2024-07-26,ENROLLED,77.68
4637,UJ2024763,MAT2681,2024-06-19,ENROLLED,99.44
4638,UJ2024763,CHE2611,2024-02-07,ENROLLED,86.48
4639,UJ2024763,EKN224,2024-12-14,ENROLLED,95.53
4640,UJ2024763,INF2611,2024-05-08,COMPLETED,94.29
4641,UJ2024764,BIO2611,2024-03-20,COMPLETED,99.04
4642,UJ2024764,FAC1502,2024-04-14,ENROLLED,91.5
4643,UJ2024764,MNB1501,2024-06-05,ENROLLED,90.06
4644,UJ2024764,PLS1501,2024-10-17,ENROLLED,93.89
4645,UJ2024764,SOC1501,2024-07-27,ENROLLED,90.07
4646,UJ2024764,ENG1511,2024-09-13,ENROLLED,81.68
4647,UJ2024764,CHE1511,2024-10-24,COMPLETED,92.38
4648,UJ2024765,EKN114,2024-06-27,COMPLETED,87.53
4649,UJ2024765,PHY1513,2024-09-27,ENROLLED,91.6
4650,UJ2024765,APM1513,2024-09-10,ENROLLED,89.49
4651,UJ2024765,MNB2601,2024-06-06,ENROLLED,94.64
4652,UJ2024765,NUR1511,2024-08-13,ENROLLED,88.99
4653,UJ2024765,COS1511,2024-02-26,COMPLETED,85.85
4654,UJ2024765,FAC2601,2024-03-04,ENROLLED,86.86
4655,UJ2024765,PLS2601,2024-09-18,COMPLETED,87.08
4656,UJ2024766,LAW2611,2024-12-19,COMPLETED,85.87
4657,UJ2024766,MNB2601,2024-02-19,COMPLETED,95.64
4658,UJ2024766,COS2611,2024-12-05,ENROLLED,93.69
4659,UJ2024766,PLS2601,2024-10-12,COMPLETED,90.58
4660,UJ2024766,ENG1511,2024-10-08,ENROLLED,90.0
4661,UJ2024766,SOC2601,2024-03-04,ENROLLED,84.27
4662,UJ2024766,ARC2611,2024-11-22,ENROLLED,80.85
4663,UJ2024766,ART1511,2024-11-17,ENROLLED,86.36
4664,UJ2024767,ARC2611,2024-02-27,ENROLLED,97.05
4665,UJ2024767,FAC2601,2024-01-19,ENROLLED,83.44
4666,UJ2024767,BIO1511,2024-07-04,ENROLLED,94.28
4667,UJ2024767,APM1513,2024-09-19,COMPLETED,84.32
4668,UJ2024767,MAT2681,2024-11-09,COMPLETED,93.66
4669,UJ2024767,NUR1511,2024-04-28,ENROLLED,97.61
4670,UJ2024768,SOC1501,2024-01-02,ENROLLED,96.13
4671,UJ2024768,LAW1511,2024-04-23,ENROLLED,85.1
4672,UJ2024768,EKN114,2024-10-07,COMPLETED,82.07
4673,UJ2024768,PHY2611,2024-02-28,ENROLLED,61.41
4674,UJ2024768,INF1511,2024-01-13,COMPLETED,88.43
4675,UJ2024768,ART2611,2024-05-17,COMPLETED,99.85
4676,UJ2024769,ART2611,2024-08-14,ENROLLED,83.78
4677,UJ2024769,COS1511,2024-06-15,ENROLLED,93.92
4678,UJ2024769,SOC2601,2024-05-19,COMPLETED,95.62
4679,UJ2024769,INF1511,2024-02-14,ENROLLED,93.01
4680,UJ2024769,NUR1511,2024-05-26,ENROLLED,96.05
4681,UJ2024769,COS2611,2024-02-17,COMPLETED,88.67
4682,UJ2024769,ENG2611,2024-04-12,ENROLLED,83.91
4683,UJ2024770,MAT2681,2024-10-24,ENROLLED,82.03
4684,UJ2024770,SOC1501,2024-11-15,COMPLETED,71.19
4685,UJ2024770,PHY2611,2024-08-18,ENROLLED,64.92
4686,UJ2024770,PLS2601,2024-12-15,COMPLETED,67.63
4687,UJ2024770,ARC2611,2024-03-02,COMPLETED,81.29
4688,UJ2024770,CHE2611,2024-12-10,COMPLETED,82.79
4689,UJ2024770,NUR2611,2024-03-28,COMPLETED,92.73
4690,UJ2024770,MNB2601,2024-03-09,COMPLETED,99.29
4691,UJ2024771,ARC2611,2024-02-13,COMPLETED,92.11
4692,UJ2024771,LAW2611,2024-06-21,ENROLLED,86.92
4693,UJ2024771,LAW1511,2024-04-02,ENROLLED,78.46
4694,UJ2024771,NUR2611,2024-08-03,COMPLETED,94.75
4695,UJ2024771,PLS2601,2024-01-15,ENROLLED,69.96
4696,UJ2024771,ART2611,2024-10-10,ENROLLED,82.07
4697,UJ2024772,CHE1511,2024-07-07,ENROLLED,99.31
4698,UJ2024772,EKN224,2024-01-26,ENROLLED,81.44
4699,UJ2024772,ART1511,2024-03-23,ENROLLED,85.99
4700,UJ2024772,LAW2611,2024-01-05,ENROLLED,91.21
4701,UJ2024772,PLS2601,2024-12-28,ENROLLED,95.86
4702,UJ2024772,BIO2611,2024-09-13,ENROLLED,97.82
4703,UJ2024772,MAT2681,2024-06-08,ENROLLED,93.56
4704,UJ2024773,NUR2611,2024-03-08,ENROLLED,95.01
4705,UJ2024773,MNB2601,2024-07-15,ENROLLED,84.97
4706,UJ2024773,COS1511,2024-10-18,COMPLETED,90.34
4707,UJ2024773,EKN114,2024-04-17,COMPLETED,96.19
4708,UJ2024773,MAT2681,2024-09-19,ENROLLED,92.09
4709,UJ2024773,APM1513,2024-06-08,ENROLLED,87.65
4710,UJ2024774,APM2611,2024-05-10,ENROLLED,96.79
4711,UJ2024774,MNB1501,2024-12-13,ENROLLED,81.75
4712,UJ2024774,NUR2611,2024-06-25,ENROLLED,82.23
4713,UJ2024774,SOC2601,2024-04-23,COMPLETED,91.07
4714,UJ2024774,APM1513,2024-08-27,ENROLLED,88.22
4715,UJ2024774,EKN114,2024-10-24,ENROLLED,84.89
4716,UJ2024775,CHE1511,2024-05-11,ENROLLED,94.66
4717,UJ2024775,NUR2611,2024-02-06,COMPLETED,82.68
4718,UJ2024775,BIO1511,2024-05-20,ENROLLED,96.7
4719,UJ2024775,ART1511,2024-01-19,ENROLLED,83.71
4720,UJ2024775,APM1513,2024-09-23,COMPLETED,58.86
4721,UJ2024776,PHY2611,2024-12-22,ENROLLED,94.91
4722,UJ2024776,FAC2601,2024-03-13,COMPLETED,91.4
4723,UJ2024776,ART1511,2024-10-20,ENROLLED,99.97
4724,UJ2024776,FAC1502,2024-07-04,ENROLLED,92.08
4725,UJ2024777,ENG2611,2024-07-11,ENROLLED,88.56
4726,UJ2024777,SOC2601,2024-03-27,COMPLETED,80.12
4727,UJ2024777,FAC1502,2024-10-27,COMPLETED,85.7
4728,UJ2024777,ENG1511,2024-03-28,ENROLLED,89.96
4729,UJ2024777,INF1511,2024-04-06,ENROLLED,85.61
4730,UJ2024777,EKN114,2024-11-03,ENROLLED,88.89
4731,UJ2024777,NUR2611,2024-01-27,COMPLETED,83.22
4732,UJ2024778,EKN114,2024-01-05,ENROLLED,93.84
4733,UJ2024778,PHY1513,2024-05-26,ENROLLED,96.09
4734,UJ2024778,INF2611,2024-07-27,ENROLLED,82.49
4735,UJ2024778,EKN224,2024-03-16,COMPLETED,84.61
4736,UJ2024778,CHE1511,2024-07-05,ENROLLED,83.61
4737,UJ2024778,COS1511,2024-03-19,ENROLLED,88.42
4738,UJ2024778,COS2611,2024-08-11,ENROLLED,96.5
4739,UJ2024779,BIO2611,2024-02-20,ENROLLED,84.37
4740,UJ2024779,ARC2611,2024-12-18,COMPLETED,84.95
4741,UJ2024779,ART1511,2024-12-04,COMPLETED,92.57
4742,UJ2024779,EKN224,2024-02-13,ENROLLED,98.17
4743,UJ2024780,ART1511,2024-04-21,ENROLLED,90.8
4744,UJ2024780,BIO1511,2024-06-19,COMPLETED,83.05
4745,UJ2024780,MNB2601,2024-06-21,COMPLETED,81.06
4746,UJ2024780,MAT1581,2024-10-07,ENROLLED,88.71
4747,UJ2024780,MAT2681,2024-03-23,COMPLETED,80.88
4748,UJ2024780,PLS1501,2024-07-05,ENROLLED,90.21
4749,UJ2024780,ARC2611,2024-07-11,ENROLLED,97.42
4750,UJ2024781,PLS1501,2024-06-19,ENROLLED,86.9
4751,UJ2024781,ARC2611,2024-05-03,ENROLLED,88.41
4752,UJ2024781,EKN114,2024-08-20,ENROLLED,88.52
4753,UJ2024781,ENG1511,2024-06-02,ENROLLED,81.98
4754,UJ2024781,FAC1502,2024-01-13,ENROLLED,91.17
4755,UJ2024781,CHE2611,2024-12-13,COMPLETED,72.79
4756,UJ2024782,FAC1502,2024-04-27,ENROLLED,86.92
4757,UJ2024782,MAT2681,2024-11-27,ENROLLED,91.79
4758,UJ2024782,INF2611,2024-01-24,ENROLLED,71.25
4759,UJ2024782,PHY1513,2024-12-19,ENROLLED,98.96
4760,UJ2024782,FAC2601,2024-03-23,COMPLETED,89.87
4761,UJ2024782,CHE2611,2024-09-16,COMPLETED,92.56
4762,UJ2024782,CHE1511,2024-03-15,COMPLETED,89.18
4763,UJ2024782,PLS1501,2024-12-10,COMPLETED,86.59
4764,UJ2024783,ART2611,2024-09-26,COMPLETED,82.4
4765,UJ2024783,COS1511,2024-04-24,ENROLLED,82.37
4766,UJ2024783,APM2611,2024-09-09,COMPLETED,87.02
4767,UJ2024783,EKN224,2024-12-22,ENROLLED,87.69
4768,UJ2024784,CHE2611,2024-11-24,ENROLLED,84.55
4769,UJ2024784,ARC2611,2024-06-21,COMPLETED,93.55
4770,UJ2024784,PHY1513,2024-07-10,ENROLLED,89.26
4771,UJ2024784,BIO1511,2024-07-03,ENROLLED,94.45
4772,UJ2024784,EKN114,2024-02-25,ENROLLED,98.97
4773,UJ2024784,PLS1501,2024-06-01,COMPLETED,82.21
4774,UJ2024785,MAT1581,2024-05-15,COMPLETED,98.75
4775,UJ2024785,NUR1511,2024-07-06,ENROLLED,80.98
4776,UJ2024785,EKN224,2024-06-04,ENROLLED,72.85
4777,UJ2024785,FAC2601,2024-07-11,ENROLLED,88.53
4778,UJ2024785,INF2611,2024-02-23,ENROLLED,90.49
4779,UJ2024786,COS2611,2024-10-14,COMPLETED,66.56
4780,UJ2024786,MAT1581,2024-09-17,ENROLLED,87.62
4781,UJ2024786,ART1511,2024-10-09,COMPLETED,98.39
4782,UJ2024786,PLS1501,2024-03-05,ENROLLED,90.17
4783,UJ2024786,CHE1511,2024-09-04,ENROLLED,92.67
4784,UJ2024786,CHE2611,2024-03-03,ENROLLED,87.44
4785,UJ2024787,ARC2611,2024-07-18,COMPLETED,91.52
4786,UJ2024787,EKN114,2024-09-08,COMPLETED,99.64
4787,UJ2024787,MNB1501,2024-08-26,ENROLLED,81.14
4788,UJ2024787,PLS1501,2024-09-15,ENROLLED,89.84
4789,UJ2024787,INF2611,2024-06-28,ENROLLED,83.95
4790,UJ2024787,PHY2611,2024-05-21,ENROLLED,95.69
4791,UJ2024788,APM1513,2024-06-05,COMPLETED,88.25
4792,UJ2024788,MAT2681,2024-03-01,ENROLLED,93.71
4793,UJ2024788,APM2611,2024-09-26,ENROLLED,97.1
4794,UJ2024788,BIO1511,2024-10-14,COMPLETED,96.62
4795,UJ2024788,FAC2601,2024-01-19,ENROLLED,94.96
4796,UJ2024789,BIO1511,2024-12-12,ENROLLED,92.43
4797,UJ2024789,SOC2601,2024-08-22,ENROLLED,86.84
4798,UJ2024789,ARC1511,2024-05-18,ENROLLED,88.2
4799,UJ2024789,PLS2601,2024-11-17,ENROLLED,98.26
4800,UJ2024789,PLS1501,2024-10-10,ENROLLED,97.92
4801,UJ2024790,MNB2601,2024-05-11,ENROLLED,80.84
4802,UJ2024790,ART2611,2024-12-11,COMPLETED,85.39
4803,UJ2024790,MAT1581,2024-02-08,ENROLLED,66.94
4804,UJ2024790,SOC2601,2024-02-08,ENROLLED,99.63
4805,UJ2024791,EKN224,2024-08-19,COMPLETED,99.53
4806,UJ2024791,PHY2611,2024-11-03,COMPLETED,92.51
4807,UJ2024791,COS2611,2024-08-24,COMPLETED,94.18
4808,UJ2024791,SOC2601,2024-05-24,COMPLETED,90.17
4809,UJ2024791,NUR1511,2024-06-25,ENROLLED,85.7
4810,UJ2024791,LAW2611,2024-04-03,COMPLETED,88.05
4811,UJ2024791,APM2611,2024-06-23,ENROLLED,86.95
4812,UJ2024791,ENG2611,2024-09-06,COMPLETED,85.18
4813,UJ2024792,APM1513,2024-07-07,ENROLLED,92.44
4814,UJ2024792,SOC1501,2024-12-03,ENROLLED,88.45
4815,UJ2024792,PLS1501,2024-07-16,COMPLETED,82.91
4816,UJ2024792,BIO2611,2024-05-23,ENROLLED,88.99
4817,UJ2024792,MNB2601,2024-08-26,ENROLLED,94.44
4818,UJ2024792,MNB1501,2024-01-28,ENROLLED,80.3
4819,UJ2024793,EKN224,2024-03-28,ENROLLED,81.4
4820,UJ2024793,APM2611,2024-01-17,ENROLLED,86.96
4821,UJ2024793,MAT2681,2024-09-21,ENROLLED,58.71
4822,UJ2024793,ARC2611,2024-06-04,COMPLETED,89.07
4823,UJ2024794,PLS2601,2024-08-13,ENROLLED,94.34
4824,UJ2024794,ART2611,2024-12-28,ENROLLED,88.56
4825,UJ2024794,MAT1581,2024-12-04,ENROLLED,87.17
4826,UJ2024794,LAW2611,2024-04-17,ENROLLED,72.0
4827,UJ2024794,BIO1511,2024-09-13,COMPLETED,86.37
4828,UJ2024794,PLS1501,2024-02-21,COMPLETED,94.63
4829,UJ2024794,SOC1501,2024-04-11,ENROLLED,83.5
4830,UJ2024795,ARC1511,2024-08-24,ENROLLED,90.21
4831,UJ2024795,MNB1501,2024-12-02,ENROLLED,94.76
4832,UJ2024795,MAT1581,2024-06-17,COMPLETED,97.54
4833,UJ2024795,PHY2611,2024-02-16,ENROLLED,91.38
4834,UJ2024795,LAW2611,2024-02-18,ENROLLED,97.16
4835,UJ2024795,EKN224,2024-01-11,ENROLLED,60.41
4836,UJ2024795,INF1511,2024-09-15,ENROLLED,83.22
4837,UJ2024796,BIO2611,2024-07-09,COMPLETED,84.91
4838,UJ2024796,PHY2611,2024-06-17,ENROLLED,83.76
4839,UJ2024796,FAC2601,2024-12-05,ENROLLED,93.56
4840,UJ2024796,PLS2601,2024-01-17,ENROLLED,57.42
4841,UJ2024797,SOC2601,2024-07-25,ENROLLED,83.81
4842,UJ2024797,INF2611,2024-01-04,ENROLLED,90.5
4843,UJ2024797,FAC1502,2024-06-12,ENROLLED,78.4
4844,UJ2024797,CHE1511,2024-03-12,ENROLLED,88.6
4845,UJ2024797,ARC1511,2024-11-09,ENROLLED,51.88
4846,UJ2024797,LAW1511,2024-06-20,ENROLLED,82.79
4847,UJ2024798,ARC2611,2024-07-12,ENROLLED,95.41
4848,UJ2024798,PHY2611,2024-09-03,COMPLETED,81.59
4849,UJ2024798,MNB1501,2024-06-17,COMPLETED,81.51
4850,UJ2024798,PLS1501,2024-12-06,COMPLETED,94.68
4851,UJ2024798,ART2611,2024-04-18,ENROLLED,87.92
4852,UJ2024799,ART1511,2024-09-25,ENROLLED,50.25
4853,UJ2024799,ARC1511,2024-04-15,ENROLLED,89.3
4854,UJ2024799,MNB1501,2024-07-15,ENROLLED,87.14
4855,UJ2024799,BIO2611,2024-03-24,ENROLLED,91.82
4856,UJ2024799,EKN114,2024-03-02,COMPLETED,55.1
4857,UJ2024799,INF1511,2024-06-16,ENROLLED,80.88
4858,UJ2024800,INF2611,2024-07-11,COMPLETED,93.69
4859,UJ2024800,CHE2611,2024-10-16,ENROLLED,94.62
4860,UJ2024800,LAW1511,2024-02-27,ENROLLED,80.61
4861,UJ2024800,ARC1511,2024-08-09,COMPLETED,92.06
4862,UJ2024800,APM2611,2024-01-01,COMPLETED,72.89
4863,UJ2024800,MNB2601,2024-03-12,ENROLLED,98.27
4864,UJ2024800,FAC2601,2024-02-04,ENROLLED,88.28
4865,UJ2024801,BIO2611,2024-04-27,COMPLETED,82.55
4866,UJ2024801,EKN224,2024-02-19,COMPLETED,91.1
4867,UJ2024801,PHY1513,2024-08-03,ENROLLED,81.27
4868,UJ2024801,MAT1581,2024-06-15,ENROLLED,95.34
4869,UJ2024801,CHE2611,2024-07-28,ENROLLED,99.55
4870,UJ2024801,APM1513,2024-02-11,ENROLLED,77.15
4871,UJ2024802,LAW2611,2024-11-22,COMPLETED,89.92
4872,UJ2024802,EKN114,2024-04-20,ENROLLED,76.75
4873,UJ2024802,PLS2601,2024-07-23,ENROLLED,88.22
4874,UJ2024802,BIO2611,2024-05-19,COMPLETED,92.09
4875,UJ2024803,NUR2611,2024-03-09,ENROLLED,88.76
4876,UJ2024803,CHE1511,2024-06-23,ENROLLED,86.15
4877,UJ2024803,PLS2601,2024-09-27,ENROLLED,84.55
4878,UJ2024803,SOC2601,2024-07-16,COMPLETED,86.87
4879,UJ2024804,SOC2601,2024-11-09,ENROLLED,84.49
4880,UJ2024804,APM1513,2024-07-24,ENROLLED,96.67
4881,UJ2024804,ART1511,2024-02-17,COMPLETED,99.8
4882,UJ2024804,ENG2611,2024-12-17,ENROLLED,89.54
4883,UJ2024804,MNB1501,2024-06-28,COMPLETED,84.76
4884,UJ2024804,COS2611,2024-08-27,COMPLETED,99.32
4885,UJ2024804,ARC1511,2024-12-14,ENROLLED,97.51
4886,UJ2024804,INF2611,2024-01-25,ENROLLED,84.84
4887,UJ2024805,PLS2601,2024-04-13,ENROLLED,94.89
4888,UJ2024805,ART1511,2024-12-08,COMPLETED,87.16
4889,UJ2024805,BIO1511,2024-09-04,COMPLETED,98.53
4890,UJ2024805,ARC2611,2024-04-16,ENROLLED,95.76
4891,UJ2024805,CHE1511,2024-09-05,ENROLLED,87.57
4892,UJ2024806,BIO1511,2024-04-28,COMPLETED,86.23
4893,UJ2024806,LAW2611,2024-05-20,COMPLETED,98.27
4894,UJ2024806,FAC1502,2024-09-23,ENROLLED,60.87
4895,UJ2024806,APM1513,2024-06-16,COMPLETED,69.91
4896,UJ2024807,LAW2611,2024-10-08,COMPLETED,94.41
4897,UJ2024807,PLS2601,2024-02-11,ENROLLED,50.92
4898,UJ2024807,ART2611,2024-12-09,ENROLLED,93.91
4899,UJ2024807,ART1511,2024-06-11,ENROLLED,92.53
